date.time,unit,value
1/24/2020 7:43,C,0.028
1/24/2020 11:43,C,0.028
1/24/2020 15:43,C,0.028
1/24/2020 19:43,C,0.028
1/24/2020 23:43,C,0.028
1/25/2020 3:43,C,0.028
1/25/2020 7:43,C,0.028
1/25/2020 11:43,C,0.028
1/25/2020 15:43,C,0.028
1/25/2020 19:43,C,0.531
1/25/2020 23:43,C,0.531
1/26/2020 3:43,C,0.028
1/26/2020 7:43,C,0.531
1/26/2020 11:43,C,0.531
1/26/2020 15:43,C,0.531
1/26/2020 19:43,C,0.531
1/26/2020 23:43,C,0.531
1/27/2020 3:43,C,0.531
1/27/2020 7:43,C,0.531
1/27/2020 11:43,C,0.531
1/27/2020 15:43,C,0.531
1/27/2020 19:43,C,0.531
1/27/2020 23:43,C,0.531
1/28/2020 3:43,C,0.531
1/28/2020 7:43,C,0.531
1/28/2020 11:43,C,0.531
1/28/2020 15:43,C,0.531
1/28/2020 19:43,C,0.531
1/28/2020 23:43,C,0.531
1/29/2020 3:43,C,0.531
1/29/2020 7:43,C,0.531
1/29/2020 11:43,C,0.531
1/29/2020 15:43,C,0.531
1/29/2020 19:43,C,0.531
1/29/2020 23:43,C,0.531
1/30/2020 3:43,C,0.531
1/30/2020 7:43,C,0.531
1/30/2020 11:43,C,0.531
1/30/2020 15:43,C,0.531
1/30/2020 19:43,C,0.531
1/30/2020 23:43,C,0.531
1/31/2020 3:43,C,0.531
1/31/2020 7:43,C,0.531
1/31/2020 11:43,C,0.531
1/31/2020 15:43,C,0.531
1/31/2020 19:43,C,0.531
1/31/2020 23:43,C,0.531
2/1/2020 3:43,C,0.531
2/1/2020 7:43,C,0.531
2/1/2020 11:43,C,0.531
2/1/2020 15:43,C,0.531
2/1/2020 19:43,C,0.531
2/1/2020 23:43,C,0.531
2/2/2020 3:43,C,0.531
2/2/2020 7:43,C,0.531
2/2/2020 11:43,C,0.531
2/2/2020 15:43,C,0.531
2/2/2020 19:43,C,0.531
2/2/2020 23:43,C,0.531
2/3/2020 3:43,C,0.531
2/3/2020 7:43,C,0.531
2/3/2020 11:43,C,0.531
2/3/2020 15:43,C,0.531
2/3/2020 19:43,C,0.531
2/3/2020 23:43,C,0.531
2/4/2020 3:43,C,0.531
2/4/2020 7:43,C,0.531
2/4/2020 11:43,C,0.531
2/4/2020 15:43,C,0.531
2/4/2020 19:43,C,0.531
2/4/2020 23:43,C,0.531
2/5/2020 3:43,C,0.531
2/5/2020 7:43,C,0.531
2/5/2020 11:43,C,0.531
2/5/2020 15:43,C,0.531
2/5/2020 19:43,C,0.531
2/5/2020 23:43,C,0.531
2/6/2020 3:43,C,0.531
2/6/2020 7:43,C,0.531
2/6/2020 11:43,C,0.531
2/6/2020 15:43,C,0.531
2/6/2020 19:43,C,0.531
2/6/2020 23:43,C,0.531
2/7/2020 3:43,C,0.531
2/7/2020 7:43,C,0.531
2/7/2020 11:43,C,0.531
2/7/2020 15:43,C,0.531
2/7/2020 19:43,C,0.531
2/7/2020 23:43,C,0.531
2/8/2020 3:43,C,0.531
2/8/2020 7:43,C,0.531
2/8/2020 11:43,C,0.531
2/8/2020 15:43,C,0.531
2/8/2020 19:43,C,0.531
2/8/2020 23:43,C,0.531
2/9/2020 3:43,C,0.531
2/9/2020 7:43,C,0.531
2/9/2020 11:43,C,0.531
2/9/2020 15:43,C,0.531
2/9/2020 19:43,C,0.531
2/9/2020 23:43,C,0.531
2/10/2020 3:43,C,0.531
2/10/2020 7:43,C,0.531
2/10/2020 11:43,C,0.531
2/10/2020 15:43,C,0.531
2/10/2020 19:43,C,0.531
2/10/2020 23:43,C,0.531
2/11/2020 3:43,C,0.531
2/11/2020 7:43,C,0.531
2/11/2020 11:43,C,0.531
2/11/2020 15:43,C,0.531
2/11/2020 19:43,C,0.531
2/11/2020 23:43,C,0.531
2/12/2020 3:43,C,0.531
2/12/2020 7:43,C,0.531
2/12/2020 11:43,C,0.531
2/12/2020 15:43,C,0.531
2/12/2020 19:43,C,0.531
2/12/2020 23:43,C,0.531
2/13/2020 3:43,C,0.531
2/13/2020 7:43,C,0.531
2/13/2020 11:43,C,0.531
2/13/2020 15:43,C,0.531
2/13/2020 19:43,C,0.531
2/13/2020 23:43,C,0.028
2/14/2020 3:43,C,0.028
2/14/2020 7:43,C,0.028
2/14/2020 11:43,C,0.028
2/14/2020 15:43,C,0.028
2/14/2020 19:43,C,0.028
2/14/2020 23:43,C,0.028
2/15/2020 3:43,C,0.028
2/15/2020 7:43,C,0.028
2/15/2020 11:43,C,0.028
2/15/2020 15:43,C,0.028
2/15/2020 19:43,C,0.028
2/15/2020 23:43,C,0.028
2/16/2020 3:43,C,0.028
2/16/2020 7:43,C,0.028
2/16/2020 11:43,C,0.028
2/16/2020 15:43,C,0.028
2/16/2020 19:43,C,0.028
2/16/2020 23:43,C,0.028
2/17/2020 3:43,C,0.028
2/17/2020 7:43,C,0.028
2/17/2020 11:43,C,0.028
2/17/2020 15:43,C,0.028
2/17/2020 19:43,C,0.028
2/17/2020 23:43,C,0.028
2/18/2020 3:43,C,0.028
